=== Suite started at 2016-08-01 06:35:57
=== Starting test, 23 test cases
=cases         23
=case          line_SUITE:end_per_group
=logfile       line_suite.end_per_group.195.html
=group_props   [{name,five_stops}]
=started       2016-08-01 06:35:57
=ended         2016-08-01 06:35:57
=result        ok
=elapsed       7.9e-5
=group_time    0.109s
=case          line_SUITE:init_per_group
=logfile       line_suite.init_per_group.259.html
=group_props   [{name,nine_stops}]
=started       2016-08-01 06:35:57
=ended         2016-08-01 06:35:57
=result        ok
=elapsed       1.02e-4
=case          line_SUITE:get_intersection_case
=logfile       line_suite.get_intersection_case.html
=started       2016-08-01 06:35:57
=ended         2016-08-01 06:35:57
=result        ok
=elapsed       8.03e-4
=case          line_SUITE:end_per_group
=logfile       line_suite.end_per_group.323.html
=group_props   [{name,nine_stops}]
=started       2016-08-01 06:35:57
=ended         2016-08-01 06:35:58
=result        ok
=elapsed       8.6e-5
=group_time    0.056s
=case          ct_framework:end_per_suite
=logfile       ct_framework.end_per_suite.html
=group_props   [{suite,line_SUITE}]
=started       2016-08-01 06:35:58
=ended         2016-08-01 06:35:58
=result        ok
=elapsed       1.0e-6
=group_time    0.511s
=case          ct_framework:init_per_suite
=logfile       ct_framework.init_per_suite.387.html
=group_props   [{suite,public_transport_SUITE}]
=started       2016-08-01 06:35:58
=ended         2016-08-01 06:35:58
=result        ok
=elapsed       1.0e-6
=case          public_transport_SUITE:test1
=logfile       public_transport_suite.test1.html
=started       2016-08-01 06:35:58
=ended         2016-08-01 06:35:58
=result        failed: {'EXIT',
                        {shutdown,
                         {failed_to_start_child,public_transport,
                          {{badmatch,{error,enoent}},
                           [{public_transport,init,1,
                             [{file,
                               "src/client/public_transport/public_transport.erl"},
                              {line,37}]},
                            {gen_server,init_it,6,
                             [{file,"gen_server.erl"},{line,328}]},
                            {proc_lib,init_p_do_apply,3,
                             [{file,"proc_lib.erl"},{line,240}]}]}}}}, unknown_location
=== *** FAILED test case 10 of 23 ***
=case          ct_framework:end_per_suite
=logfile       ct_framework.end_per_suite.451.html
=group_props   [{suite,public_transport_SUITE}]
=started       2016-08-01 06:35:58
=ended         2016-08-01 06:35:58
=result        ok
=elapsed       1.0e-6
=group_time    0.063s
=case          ct_framework:init_per_suite
=logfile       ct_framework.init_per_suite.2.html
=group_props   [{suite,stop_SUITE}]
=started       2016-08-01 06:35:58
=ended         2016-08-01 06:35:58
=result        ok
=elapsed       1.0e-6
=case          stop_SUITE:passenger_check_in_case
=logfile       stop_suite.passenger_check_in_case.html
=started       2016-08-01 06:35:58
=ended         2016-08-01 06:35:58
=result        ok
=elapsed       5.1e-5
=case          stop_SUITE:passenger_check_out_case
=logfile       stop_suite.passenger_check_out_case.html
=started       2016-08-01 06:35:58
=ended         2016-08-01 06:35:58
=result        ok
=elapsed       0.001345
=case          stop_SUITE:vehicle_check_in_case
=logfile       stop_suite.vehicle_check_in_case.html
=started       2016-08-01 06:35:58
=ended         2016-08-01 06:35:58
=result        ok
=elapsed       1.4e-4
=case          stop_SUITE:vehicle_check_out_case
=logfile       stop_suite.vehicle_check_out_case.html
=started       2016-08-01 06:35:58
=ended         2016-08-01 06:35:58
=result        ok
=elapsed       2.23e-4
=case          stop_SUITE:invalid_vehicle_check_out_case
=logfile       stop_suite.invalid_vehicle_check_out_case.html
=started       2016-08-01 06:35:58
=ended         2016-08-01 06:35:58
=result        ok
=elapsed       5.0e-5
=case          ct_framework:end_per_suite
=logfile       ct_framework.end_per_suite.66.html
=group_props   [{suite,stop_SUITE}]
=started       2016-08-01 06:35:58
=ended         2016-08-01 06:35:58
=result        ok
=elapsed       1.0e-6
=group_time    0.206s
=case          ct_framework:init_per_suite
=logfile       ct_framework.init_per_suite.130.html
=group_props   [{suite,vehicle_SUITE}]
=started       2016-08-01 06:35:58
=ended         2016-08-01 06:35:58
=result        ok
=elapsed       1.0e-6
=case          vehicle_SUITE:checkin_ok_case
=logfile       vehicle_suite.checkin_ok_case.html
=started       2016-08-01 06:35:58
=ended         2016-08-01 06:35:58
=result        ok
=elapsed       9.5e-5
=case          vehicle_SUITE:boarding_passenger_capacity_reached_case
=logfile       vehicle_suite.boarding_passenger_capacity_reached_case.html
=started       2016-08-01 06:35:58
=ended         2016-08-01 06:35:58
=result        ok
=elapsed       1.35e-4
=case          vehicle_SUITE:boarding_passenger_below_capacity_case
=logfile       vehicle_suite.boarding_passenger_below_capacity_case.html
=started       2016-08-01 06:35:58
=ended         2016-08-01 06:35:58
=result        ok
=elapsed       1.24e-4
=case          vehicle_SUITE:next_stop_reached_case
=logfile       vehicle_suite.next_stop_reached_case.html
=started       2016-08-01 06:35:58
=ended         2016-08-01 06:35:58
=result        ok
=elapsed       1.97e-4
=case          vehicle_SUITE:next_stop_not_reached_case
=logfile       vehicle_suite.next_stop_not_reached_case.html
=started       2016-08-01 06:35:58
=ended         2016-08-01 06:35:58
=result        ok
=elapsed       1.46e-4
=case          vehicle_SUITE:target_stop_reached_case
=logfile       vehicle_suite.target_stop_reached_case.html
=started       2016-08-01 06:35:58
=ended         2016-08-01 06:35:58
=result        ok
=elapsed       2.18e-4
=case          vehicle_SUITE:increment_boarding_passenger_case
=logfile       vehicle_suite.increment_boarding_passenger_case.html
=started       2016-08-01 06:35:58
=ended         2016-08-01 06:35:58
=result        ok
=elapsed       7.03e-4
=case          vehicle_SUITE:new_time_not_driving_case
=logfile       vehicle_suite.new_time_not_driving_case.html
=started       2016-08-01 06:35:58
=ended         2016-08-01 06:35:58
=result        ok
=elapsed       1.32e-4
=case          ct_framework:end_per_suite
=logfile       ct_framework.end_per_suite.515.html
=group_props   [{suite,vehicle_SUITE}]
=started       2016-08-01 06:35:58
=ended         2016-08-01 06:35:58
=result        ok
=elapsed       1.0e-6
=group_time    0.279s
=== TEST COMPLETE, 22 ok, 1 failed of 23 test cases

=finished      2016-08-01 06:35:58
=failed        1
=successful    22
=user_skipped  0
=auto_skipped  0
