=== Suite started at 2016-07-26 06:07:14
=== Starting test, 15 test cases
=cases         15
=ended         2016-07-26 06:07:25
=result        ok
=elapsed       0.00234
=case          stop_SUITE:vehicle_check_out_case
=logfile       stop_suite.vehicle_check_out_case.html
=started       2016-07-26 06:07:25
=ended         2016-07-26 06:07:25
=result        ok
=elapsed       0.002978
=case          stop_SUITE:invalid_vehicle_check_out_case
=logfile       stop_suite.invalid_vehicle_check_out_case.html
=started       2016-07-26 06:07:25
=ended         2016-07-26 06:07:25
=result        ok
=elapsed       4.76e-4
=case          ct_framework:end_per_suite
=logfile       ct_framework.end_per_suite.387.html
=group_props   [{suite,stop_SUITE}]
=started       2016-07-26 06:07:25
=ended         2016-07-26 06:07:25
=result        ok
=elapsed       0.0
=group_time    0.257s
=== TEST COMPLETE, 14 ok, 1 failed of 15 test cases

=finished      2016-07-26 06:07:25
=failed        1
=successful    14
=user_skipped  0
=auto_skipped  0
