=== Suite started at 2016-07-29 07:00:49
=== Starting test, 23 test cases
=cases         23
=result        ok
=elapsed       0.001703
=case          line_SUITE:get_duration_case
=logfile       line_suite.get_duration_case.html
=started       2016-07-29 07:00:50
=ended         2016-07-29 07:00:50
=result        ok
=elapsed       0.018181
=case          line_SUITE:get_target_case
=logfile       line_suite.get_target_case.html
=started       2016-07-29 07:00:50
=ended         2016-07-29 07:00:50
=result        ok
=elapsed       0.002915
=case          line_SUITE:end_per_group
=logfile       line_suite.end_per_group.3.html
=group_props   [{name,five_stops}]
=started       2016-07-29 07:00:50
=ended         2016-07-29 07:00:50
=result        ok
=elapsed       1.25e-4
=group_time    0.202s
=case          line_SUITE:init_per_group
=logfile       line_suite.init_per_group.194.html
=group_props   [{name,nine_stops}]
=started       2016-07-29 07:00:50
=ended         2016-07-29 07:00:50
=result        ok
=elapsed       1.03e-4
=case          line_SUITE:get_intersection_case
=logfile       line_suite.get_intersection_case.html
=started       2016-07-29 07:00:50
=ended         2016-07-29 07:00:50
=result        ok
=elapsed       0.008512
=case          line_SUITE:end_per_group
=logfile       line_suite.end_per_group.258.html
=group_props   [{name,nine_stops}]
=started       2016-07-29 07:00:50
=ended         2016-07-29 07:00:50
=result        ok
=elapsed       7.9e-5
=group_time    0.116s
=case          ct_framework:end_per_suite
=logfile       ct_framework.end_per_suite.html
=group_props   [{suite,line_SUITE}]
=started       2016-07-29 07:00:50
=ended         2016-07-29 07:00:50
=result        ok
=elapsed       0.0
=group_time    0.669s
=case          ct_framework:init_per_suite
=logfile       ct_framework.init_per_suite.322.html
=group_props   [{suite,public_transport_SUITE}]
=started       2016-07-29 07:00:50
=ended         2016-07-29 07:00:50
=result        ok
=elapsed       0.0
=case          public_transport_SUITE:test1
=logfile       public_transport_suite.test1.html
=started       2016-07-29 07:00:50
=== WARNING: end_per_testcase crashed!
Reason: {timeout,{gen_server,call,[{global,logger},stop]}}
Line: [{gen_server,call,204},
       {public_transport_SUITE,end_per_testcase,21},
       {test_server,do_end_per_testcase,1377},
       {test_server,run_test_case_eval1,1093},
       {test_server,run_test_case_eval,985}]

=ended         2016-07-29 07:01:02
=result        failed: {timeout,
                           {gen_server,call,
                               [{global,public_transport},{get_route,a,o}]}}, [{gen_server,
                                                                                call,
                                                                                204},
                                                                               {public_transport,
                                                                                get_route,
                                                                                25},
                                                                               {test_server,
                                                                                ts_tc,
                                                                                1533},
                                                                               {test_server,
                                                                                run_test_case_eval1,
                                                                                1053},
                                                                               {test_server,
                                                                                run_test_case_eval,
                                                                                985}]
=== *** FAILED test case 10 of 23 ***
=case          ct_framework:end_per_suite
=logfile       ct_framework.end_per_suite.386.html
=group_props   [{suite,public_transport_SUITE}]
=started       2016-07-29 07:01:02
=ended         2016-07-29 07:01:02
=result        ok
=elapsed       1.0e-6
=group_time    11.377s
=case          ct_framework:init_per_suite
=logfile       ct_framework.init_per_suite.450.html
=group_props   [{suite,stop_SUITE}]
=started       2016-07-29 07:01:02
=ended         2016-07-29 07:01:02
=result        ok
=elapsed       1.0e-6
=case          stop_SUITE:passenger_check_in_case
=logfile       stop_suite.passenger_check_in_case.html
=started       2016-07-29 07:01:02
=ended         2016-07-29 07:01:02
=result        ok
=elapsed       6.53e-4
=case          stop_SUITE:passenger_check_out_case
=logfile       stop_suite.passenger_check_out_case.html
=started       2016-07-29 07:01:02
=ended         2016-07-29 07:01:02
=result        ok
=elapsed       0.00306
=case          stop_SUITE:vehicle_check_in_case
=logfile       stop_suite.vehicle_check_in_case.html
=started       2016-07-29 07:01:02
=ended         2016-07-29 07:01:02
=result        ok
=elapsed       0.001706
=case          stop_SUITE:vehicle_check_out_case
=logfile       stop_suite.vehicle_check_out_case.html
=started       2016-07-29 07:01:02
=ended         2016-07-29 07:01:02
=result        ok
=elapsed       0.002862
=case          stop_SUITE:invalid_vehicle_check_out_case
=logfile       stop_suite.invalid_vehicle_check_out_case.html
=started       2016-07-29 07:01:02
=ended         2016-07-29 07:01:02
=result        ok
=elapsed       3.68e-4
=case          ct_framework:end_per_suite
=logfile       ct_framework.end_per_suite.67.html
=group_props   [{suite,stop_SUITE}]
=started       2016-07-29 07:01:02
=ended         2016-07-29 07:01:02
=result        ok
=elapsed       1.0e-6
=group_time    0.224s
=case          ct_framework:init_per_suite
=logfile       ct_framework.init_per_suite.131.html
=group_props   [{suite,vehicle_SUITE}]
=started       2016-07-29 07:01:02
=ended         2016-07-29 07:01:02
=result        ok
=elapsed       1.0e-6
=case          vehicle_SUITE:checkin_ok_case
=logfile       vehicle_suite.checkin_ok_case.html
=started       2016-07-29 07:01:02
=ended         2016-07-29 07:01:02
=result        ok
=elapsed       3.58e-4
=case          vehicle_SUITE:boarding_passenger_capacity_reached_case
=logfile       vehicle_suite.boarding_passenger_capacity_reached_case.html
=started       2016-07-29 07:01:02
=ended         2016-07-29 07:01:02
=result        ok
=elapsed       0.001319
=case          vehicle_SUITE:boarding_passenger_below_capacity_case
=logfile       vehicle_suite.boarding_passenger_below_capacity_case.html
=started       2016-07-29 07:01:02
=ended         2016-07-29 07:01:02
=result        ok
=elapsed       0.001205
=case          vehicle_SUITE:next_stop_reached_case
=logfile       vehicle_suite.next_stop_reached_case.html
=started       2016-07-29 07:01:02
=ended         2016-07-29 07:01:02
=result        ok
=elapsed       0.001907
=case          vehicle_SUITE:next_stop_not_reached_case
=logfile       vehicle_suite.next_stop_not_reached_case.html
=started       2016-07-29 07:01:02
=ended         2016-07-29 07:01:02
=result        ok
=elapsed       0.001309
=case          vehicle_SUITE:target_stop_reached_case
=logfile       vehicle_suite.target_stop_reached_case.html
=started       2016-07-29 07:01:02
=ended         2016-07-29 07:01:02
=result        ok
=elapsed       0.002003
=case          vehicle_SUITE:increment_boarding_passenger_case
=logfile       vehicle_suite.increment_boarding_passenger_case.html
=started       2016-07-29 07:01:02
=ended         2016-07-29 07:01:02
=result        ok
=elapsed       0.001453
=case          vehicle_SUITE:new_time_not_driving_case
=logfile       vehicle_suite.new_time_not_driving_case.html
=started       2016-07-29 07:01:02
=ended         2016-07-29 07:01:02
=result        ok
=elapsed       8.56e-4
=case          ct_framework:end_per_suite
=logfile       ct_framework.end_per_suite.514.html
=group_props   [{suite,vehicle_SUITE}]
=started       2016-07-29 07:01:02
=ended         2016-07-29 07:01:02
=result        ok
=elapsed       0.0
=group_time    0.446s
=== TEST COMPLETE, 22 ok, 1 failed of 23 test cases

=finished      2016-07-29 07:01:02
=failed        1
=successful    22
=user_skipped  0
=auto_skipped  0
