=== Suite started at 2016-07-26 07:19:26
=== Starting test, 15 test cases
=cases         15
                                                                                run_test_case_eval,
                                                                                926}]
=== *** FAILED test case 10 of 15 ***
=case          ct_framework:end_per_suite
=logfile       ct_framework.end_per_suite.451.html
=group_props   [{suite,public_transport_SUITE}]
=started       2016-07-26 07:19:37
=ended         2016-07-26 07:19:37
=result        ok
=elapsed       1.0e-6
=group_time    10.609s
=case          ct_framework:init_per_suite
=logfile       ct_framework.init_per_suite.2.html
=group_props   [{suite,stop_SUITE}]
=started       2016-07-26 07:19:37
=ended         2016-07-26 07:19:37
=result        ok
=elapsed       1.0e-6
=case          stop_SUITE:passenger_check_in_case
=logfile       stop_suite.passenger_check_in_case.html
=started       2016-07-26 07:19:37
=ended         2016-07-26 07:19:37
=result        ok
=elapsed       0.001024
=case          stop_SUITE:passenger_check_out_case
=logfile       stop_suite.passenger_check_out_case.html
=started       2016-07-26 07:19:37
=ended         2016-07-26 07:19:38
=result        ok
=elapsed       0.003403
=case          stop_SUITE:vehicle_check_in_case
=logfile       stop_suite.vehicle_check_in_case.html
=started       2016-07-26 07:19:38
=ended         2016-07-26 07:19:38
=result        ok
=elapsed       0.001833
=case          stop_SUITE:vehicle_check_out_case
=logfile       stop_suite.vehicle_check_out_case.html
=started       2016-07-26 07:19:38
=ended         2016-07-26 07:19:38
=result        ok
=elapsed       0.003587
=case          stop_SUITE:invalid_vehicle_check_out_case
=logfile       stop_suite.invalid_vehicle_check_out_case.html
=started       2016-07-26 07:19:38
=ended         2016-07-26 07:19:38
=result        ok
=elapsed       7.77e-4
=case          ct_framework:error_in_suite
=logfile       ct_framework.error_in_suite.html
=group_props   [{suite,stop_SUITE}]
=started       2016-07-26 07:19:38
=ended         2016-07-26 07:19:38
=result        failed: 'vehicle_SUITE can not be compiled or loaded', unknown_location
=== *** FAILED {ct_framework,error_in_suite} ***
=case          ct_framework:end_per_suite
=logfile       ct_framework.end_per_suite.66.html
=group_props   [{suite,stop_SUITE}]
=started       2016-07-26 07:19:38
=ended         2016-07-26 07:19:38
=result        ok
=elapsed       0.0
=group_time    0.253s
=== TEST COMPLETE, 14 ok, 1 failed of 15 test cases

=finished      2016-07-26 07:19:38
=failed        1
=successful    14
=user_skipped  0
=auto_skipped  0
