=== Suite started at 2016-07-31 18:50:38
=== Starting test, 23 test cases
=cases         23
=elapsed       4.5e-5
=group_time    0.052s
=case          ct_framework:end_per_suite
=logfile       ct_framework.end_per_suite.html
=group_props   [{suite,line_SUITE}]
=started       2016-07-31 18:50:38
=ended         2016-07-31 18:50:38
=result        ok
=elapsed       0.0
=group_time    0.472s
=case          ct_framework:init_per_suite
=logfile       ct_framework.init_per_suite.194.html
=group_props   [{suite,public_transport_SUITE}]
=started       2016-07-31 18:50:38
=ended         2016-07-31 18:50:38
=result        ok
=elapsed       1.0e-6
=case          public_transport_SUITE:test1
=logfile       public_transport_suite.test1.html
=started       2016-07-31 18:50:38
=ended         2016-07-31 18:50:43
=result        failed: {timeout,
                           {gen_server,call,
                               [{global,public_transport},{get_route,a,o}]}}, [{gen_server,
                                                                                call,
                                                                                204},
                                                                               {test_server,
                                                                                ts_tc,
                                                                                1408},
                                                                               {test_server,
                                                                                run_test_case_eval1,
                                                                                984},
                                                                               {test_server,
                                                                                run_test_case_eval,
                                                                                926}]
=== *** FAILED test case 10 of 23 ***
=case          ct_framework:end_per_suite
=logfile       ct_framework.end_per_suite.258.html
=group_props   [{suite,public_transport_SUITE}]
=started       2016-07-31 18:50:43
=ended         2016-07-31 18:50:43
=result        ok
=elapsed       1.0e-6
=group_time    5.159s
=case          ct_framework:init_per_suite
=logfile       ct_framework.init_per_suite.195.html
=group_props   [{suite,stop_SUITE}]
=started       2016-07-31 18:50:43
=ended         2016-07-31 18:50:44
=result        ok
=elapsed       0.0
=case          stop_SUITE:passenger_check_in_case
=logfile       stop_suite.passenger_check_in_case.html
=started       2016-07-31 18:50:44
=ended         2016-07-31 18:50:44
=result        ok
=elapsed       3.3e-5
=case          stop_SUITE:passenger_check_out_case
=logfile       stop_suite.passenger_check_out_case.html
=started       2016-07-31 18:50:44
=ended         2016-07-31 18:50:44
=result        ok
=elapsed       0.001274
=case          stop_SUITE:vehicle_check_in_case
=logfile       stop_suite.vehicle_check_in_case.html
=started       2016-07-31 18:50:44
=ended         2016-07-31 18:50:44
=result        ok
=elapsed       8.9e-5
=case          stop_SUITE:vehicle_check_out_case
=logfile       stop_suite.vehicle_check_out_case.html
=started       2016-07-31 18:50:44
=ended         2016-07-31 18:50:44
=result        ok
=elapsed       2.46e-4
=case          stop_SUITE:invalid_vehicle_check_out_case
=logfile       stop_suite.invalid_vehicle_check_out_case.html
=started       2016-07-31 18:50:44
=ended         2016-07-31 18:50:44
=result        ok
=elapsed       3.1e-5
=case          ct_framework:end_per_suite
=logfile       ct_framework.end_per_suite.259.html
=group_props   [{suite,stop_SUITE}]
=started       2016-07-31 18:50:44
=ended         2016-07-31 18:50:44
=result        ok
=elapsed       1.0e-6
=group_time    0.164s
=case          ct_framework:init_per_suite
=logfile       ct_framework.init_per_suite.323.html
=group_props   [{suite,vehicle_SUITE}]
=started       2016-07-31 18:50:44
=ended         2016-07-31 18:50:44
=result        ok
=elapsed       1.0e-6
=case          vehicle_SUITE:checkin_ok_case
=logfile       vehicle_suite.checkin_ok_case.html
=started       2016-07-31 18:50:44
=ended         2016-07-31 18:50:44
=result        ok
=elapsed       8.1e-5
=case          vehicle_SUITE:boarding_passenger_capacity_reached_case
=logfile       vehicle_suite.boarding_passenger_capacity_reached_case.html
=started       2016-07-31 18:50:44
=ended         2016-07-31 18:50:44
=result        ok
=elapsed       8.3e-5
=case          vehicle_SUITE:boarding_passenger_below_capacity_case
=logfile       vehicle_suite.boarding_passenger_below_capacity_case.html
=started       2016-07-31 18:50:44
=ended         2016-07-31 18:50:44
=result        ok
=elapsed       7.7e-5
=case          vehicle_SUITE:next_stop_reached_case
=logfile       vehicle_suite.next_stop_reached_case.html
=started       2016-07-31 18:50:44
=ended         2016-07-31 18:50:44
=result        ok
=elapsed       1.12e-4
=case          vehicle_SUITE:next_stop_not_reached_case
=logfile       vehicle_suite.next_stop_not_reached_case.html
=started       2016-07-31 18:50:44
=ended         2016-07-31 18:50:44
=result        ok
=elapsed       8.4e-5
=case          vehicle_SUITE:target_stop_reached_case
=logfile       vehicle_suite.target_stop_reached_case.html
=started       2016-07-31 18:50:44
=ended         2016-07-31 18:50:44
=result        ok
=elapsed       1.22e-4
=case          vehicle_SUITE:increment_boarding_passenger_case
=logfile       vehicle_suite.increment_boarding_passenger_case.html
=started       2016-07-31 18:50:44
=ended         2016-07-31 18:50:44
=result        ok
=elapsed       1.39e-4
=case          vehicle_SUITE:new_time_not_driving_case
=logfile       vehicle_suite.new_time_not_driving_case.html
=started       2016-07-31 18:50:44
=ended         2016-07-31 18:50:44
=result        ok
=elapsed       5.5e-5
=case          ct_framework:end_per_suite
=logfile       ct_framework.end_per_suite.322.html
=group_props   [{suite,vehicle_SUITE}]
=started       2016-07-31 18:50:44
=ended         2016-07-31 18:50:44
=result        ok
=elapsed       0.0
=group_time    0.250s
=== TEST COMPLETE, 22 ok, 1 failed of 23 test cases

=finished      2016-07-31 18:50:44
=failed        1
=successful    22
=user_skipped  0
=auto_skipped  0
