=== Suite started at 2016-07-28 19:33:59
=== Starting test, 23 test cases
=cases         23
=elapsed       3.3e-4
=group_time    0.114s
=case          ct_framework:end_per_suite
=logfile       ct_framework.end_per_suite.html
=group_props   [{suite,line_SUITE}]
=started       2016-07-28 19:34:00
=ended         2016-07-28 19:34:00
=result        ok
=elapsed       1.0e-6
=group_time    0.740s
=case          ct_framework:init_per_suite
=logfile       ct_framework.init_per_suite.131.html
=group_props   [{suite,public_transport_SUITE}]
=started       2016-07-28 19:34:00
=ended         2016-07-28 19:34:00
=result        ok
=elapsed       1.0e-6
=case          public_transport_SUITE:test1
=logfile       public_transport_suite.test1.html
=started       2016-07-28 19:34:00
=== WARNING: end_per_testcase crashed!
Reason: {timeout,{gen_server,call,[{global,logger},stop]}}
Line: [{gen_server,call,204},
              {public_transport_SUITE,end_per_testcase,<a href="public_transport_suite.src.html#21">21</a>},
              {test_server,do_end_per_testcase,1257},
              {test_server,run_test_case_eval1,1012},
              {test_server,run_test_case_eval,926}]

=ended         2016-07-28 19:34:10
=result        failed: {timeout,
                           {gen_server,call,
                               [{global,public_transport},{get_route,a,o}]}}, [{gen_server,
                                                                                call,
                                                                                204},
                                                                               {public_transport,
                                                                                get_route,
                                                                                25},
                                                                               {test_server,
                                                                                ts_tc,
                                                                                1408},
                                                                               {test_server,
                                                                                run_test_case_eval1,
                                                                                984},
                                                                               {test_server,
                                                                                run_test_case_eval,
                                                                                926}]
=== *** FAILED test case 10 of 23 ***
=case          ct_framework:end_per_suite
=logfile       ct_framework.end_per_suite.195.html
=group_props   [{suite,public_transport_SUITE}]
=started       2016-07-28 19:34:11
=ended         2016-07-28 19:34:11
=result        ok
=elapsed       2.0e-6
=group_time    10.522s
=case          ct_framework:init_per_suite
=logfile       ct_framework.init_per_suite.259.html
=group_props   [{suite,stop_SUITE}]
=started       2016-07-28 19:34:11
=ended         2016-07-28 19:34:11
=result        ok
=elapsed       1.0e-6
=case          stop_SUITE:passenger_check_in_case
=logfile       stop_suite.passenger_check_in_case.html
=started       2016-07-28 19:34:11
=ended         2016-07-28 19:34:11
=result        ok
=elapsed       0.00111
=case          stop_SUITE:passenger_check_out_case
=logfile       stop_suite.passenger_check_out_case.html
=started       2016-07-28 19:34:11
=ended         2016-07-28 19:34:11
=result        ok
=elapsed       0.004072
=case          stop_SUITE:vehicle_check_in_case
=logfile       stop_suite.vehicle_check_in_case.html
=started       2016-07-28 19:34:11
=ended         2016-07-28 19:34:11
=result        ok
=elapsed       0.001805
=case          stop_SUITE:vehicle_check_out_case
=logfile       stop_suite.vehicle_check_out_case.html
=started       2016-07-28 19:34:11
=ended         2016-07-28 19:34:11
=result        ok
=elapsed       0.002845
=case          stop_SUITE:invalid_vehicle_check_out_case
=logfile       stop_suite.invalid_vehicle_check_out_case.html
=started       2016-07-28 19:34:11
=ended         2016-07-28 19:34:11
=result        ok
=elapsed       4.51e-4
=case          ct_framework:end_per_suite
=logfile       ct_framework.end_per_suite.323.html
=group_props   [{suite,stop_SUITE}]
=started       2016-07-28 19:34:11
=ended         2016-07-28 19:34:11
=result        ok
=elapsed       0.0
=group_time    0.219s
=case          ct_framework:init_per_suite
=logfile       ct_framework.init_per_suite.387.html
=group_props   [{suite,vehicle_SUITE}]
=started       2016-07-28 19:34:11
=ended         2016-07-28 19:34:11
=result        ok
=elapsed       0.0
=case          vehicle_SUITE:checkin_ok_case
=logfile       vehicle_suite.checkin_ok_case.html
=started       2016-07-28 19:34:11
=ended         2016-07-28 19:34:11
=result        ok
=elapsed       6.59e-4
=case          vehicle_SUITE:boarding_passenger_capacity_reached_case
=logfile       vehicle_suite.boarding_passenger_capacity_reached_case.html
=started       2016-07-28 19:34:11
=ended         2016-07-28 19:34:11
=result        ok
=elapsed       0.00144
=case          vehicle_SUITE:boarding_passenger_below_capacity_case
=logfile       vehicle_suite.boarding_passenger_below_capacity_case.html
=started       2016-07-28 19:34:11
=ended         2016-07-28 19:34:11
=result        ok
=elapsed       0.001482
=case          vehicle_SUITE:next_stop_reached_case
=logfile       vehicle_suite.next_stop_reached_case.html
=started       2016-07-28 19:34:11
=ended         2016-07-28 19:34:11
=result        ok
=elapsed       0.001789
=case          vehicle_SUITE:next_stop_not_reached_case
=logfile       vehicle_suite.next_stop_not_reached_case.html
=started       2016-07-28 19:34:11
=ended         2016-07-28 19:34:11
=result        ok
=elapsed       0.001698
=case          vehicle_SUITE:target_stop_reached_case
=logfile       vehicle_suite.target_stop_reached_case.html
=started       2016-07-28 19:34:11
=ended         2016-07-28 19:34:11
=result        ok
=elapsed       0.002348
=case          vehicle_SUITE:increment_boarding_passenger_case
=logfile       vehicle_suite.increment_boarding_passenger_case.html
=started       2016-07-28 19:34:11
=ended         2016-07-28 19:34:11
=result        ok
=elapsed       0.001056
=case          vehicle_SUITE:new_time_not_driving_case
=logfile       vehicle_suite.new_time_not_driving_case.html
=started       2016-07-28 19:34:11
=ended         2016-07-28 19:34:11
=result        ok
=elapsed       4.85e-4
=case          ct_framework:end_per_suite
=logfile       ct_framework.end_per_suite.258.html
=group_props   [{suite,vehicle_SUITE}]
=started       2016-07-28 19:34:11
=ended         2016-07-28 19:34:11
=result        ok
=elapsed       1.0e-6
=group_time    0.363s
=== TEST COMPLETE, 22 ok, 1 failed of 23 test cases

=finished      2016-07-28 19:34:11
=failed        1
=successful    22
=user_skipped  0
=auto_skipped  0
