=== Suite started at 2016-07-28 20:03:57
=== Starting test, 23 test cases
=cases         23
=ended         2016-07-28 20:03:58
=result        ok
=elapsed       5.0e-5
=group_time    0.057s
=case          line_SUITE:init_per_group
=logfile       line_suite.init_per_group.130.html
=group_props   [{name,five_stops}]
=started       2016-07-28 20:03:58
=ended         2016-07-28 20:03:58
=result        ok
=elapsed       4.3e-5
=case          line_SUITE:get_neighbors_case
=logfile       line_suite.get_neighbors_case.html
=started       2016-07-28 20:03:58
=ended         2016-07-28 20:03:58
=result        ok
=elapsed       0.001358
=case          line_SUITE:get_duration_case
=logfile       line_suite.get_duration_case.html
=started       2016-07-28 20:03:58
=ended         2016-07-28 20:03:58
=result        ok
=elapsed       0.018377
=case          line_SUITE:get_target_case
=logfile       line_suite.get_target_case.html
=started       2016-07-28 20:03:58
=ended         2016-07-28 20:03:58
=result        ok
=elapsed       0.002091
=case          line_SUITE:end_per_group
=logfile       line_suite.end_per_group.194.html
=group_props   [{name,five_stops}]
=started       2016-07-28 20:03:58
=ended         2016-07-28 20:03:58
=result        ok
=elapsed       6.1e-5
=group_time    0.179s
=case          line_SUITE:init_per_group
=logfile       line_suite.init_per_group.258.html
=group_props   [{name,nine_stops}]
=started       2016-07-28 20:03:58
=ended         2016-07-28 20:03:58
=result        ok
=elapsed       6.5e-5
=case          line_SUITE:get_intersection_case
=logfile       line_suite.get_intersection_case.html
=started       2016-07-28 20:03:58
=ended         2016-07-28 20:03:58
=result        ok
=elapsed       0.008612
=case          line_SUITE:end_per_group
=logfile       line_suite.end_per_group.3.html
=group_props   [{name,nine_stops}]
=started       2016-07-28 20:03:58
=ended         2016-07-28 20:03:58
=result        ok
=elapsed       9.4e-5
=group_time    0.131s
=case          ct_framework:end_per_suite
=logfile       ct_framework.end_per_suite.html
=group_props   [{suite,line_SUITE}]
=started       2016-07-28 20:03:58
=ended         2016-07-28 20:03:58
=result        ok
=elapsed       1.0e-6
=group_time    0.677s
=case          ct_framework:init_per_suite
=logfile       ct_framework.init_per_suite.67.html
=group_props   [{suite,public_transport_SUITE}]
=started       2016-07-28 20:03:58
=ended         2016-07-28 20:03:58
=result        ok
=elapsed       1.0e-6
=case          public_transport_SUITE:test1
=logfile       public_transport_suite.test1.html
=started       2016-07-28 20:03:58
=== WARNING: end_per_testcase crashed!
Reason: {timeout,{gen_server,call,[{global,logger},stop]}}
Line: [{gen_server,call,204},
              {public_transport_SUITE,end_per_testcase,<a href="public_transport_suite.src.html#21">21</a>},
              {test_server,do_end_per_testcase,1257},
              {test_server,run_test_case_eval1,1012},
              {test_server,run_test_case_eval,926}]

=ended         2016-07-28 20:04:08
=result        failed: {timeout,
                           {gen_server,call,
                               [{global,public_transport},{get_route,a,o}]}}, [{gen_server,
                                                                                call,
                                                                                204},
                                                                               {public_transport,
                                                                                get_route,
                                                                                25},
                                                                               {test_server,
                                                                                ts_tc,
                                                                                1408},
                                                                               {test_server,
                                                                                run_test_case_eval1,
                                                                                984},
                                                                               {test_server,
                                                                                run_test_case_eval,
                                                                                926}]
=== *** FAILED test case 10 of 23 ***
=case          ct_framework:end_per_suite
=logfile       ct_framework.end_per_suite.322.html
=group_props   [{suite,public_transport_SUITE}]
=started       2016-07-28 20:04:08
=ended         2016-07-28 20:04:09
=result        ok
=elapsed       1.0e-6
=group_time    10.471s
=case          ct_framework:init_per_suite
=logfile       ct_framework.init_per_suite.386.html
=group_props   [{suite,stop_SUITE}]
=started       2016-07-28 20:04:09
=ended         2016-07-28 20:04:09
=result        ok
=elapsed       0.0
=case          stop_SUITE:passenger_check_in_case
=logfile       stop_suite.passenger_check_in_case.html
=started       2016-07-28 20:04:09
=ended         2016-07-28 20:04:09
=result        ok
=elapsed       6.58e-4
=case          stop_SUITE:passenger_check_out_case
=logfile       stop_suite.passenger_check_out_case.html
=started       2016-07-28 20:04:09
=ended         2016-07-28 20:04:09
=result        ok
=elapsed       0.002505
=case          stop_SUITE:vehicle_check_in_case
=logfile       stop_suite.vehicle_check_in_case.html
=started       2016-07-28 20:04:09
=ended         2016-07-28 20:04:09
=result        ok
=elapsed       0.001259
=case          stop_SUITE:vehicle_check_out_case
=logfile       stop_suite.vehicle_check_out_case.html
=started       2016-07-28 20:04:09
=ended         2016-07-28 20:04:09
=result        ok
=elapsed       0.00229
=case          stop_SUITE:invalid_vehicle_check_out_case
=logfile       stop_suite.invalid_vehicle_check_out_case.html
=started       2016-07-28 20:04:09
=ended         2016-07-28 20:04:09
=result        ok
=elapsed       3.16e-4
=case          ct_framework:end_per_suite
=logfile       ct_framework.end_per_suite.450.html
=group_props   [{suite,stop_SUITE}]
=started       2016-07-28 20:04:09
=ended         2016-07-28 20:04:09
=result        ok
=elapsed       0.0
=group_time    0.190s
=case          ct_framework:init_per_suite
=logfile       ct_framework.init_per_suite.514.html
=group_props   [{suite,vehicle_SUITE}]
=started       2016-07-28 20:04:09
=ended         2016-07-28 20:04:09
=result        ok
=elapsed       1.0e-6
=case          vehicle_SUITE:checkin_ok_case
=logfile       vehicle_suite.checkin_ok_case.html
=started       2016-07-28 20:04:09
=ended         2016-07-28 20:04:09
=result        ok
=elapsed       6.53e-4
=case          vehicle_SUITE:boarding_passenger_capacity_reached_case
=logfile       vehicle_suite.boarding_passenger_capacity_reached_case.html
=started       2016-07-28 20:04:09
=ended         2016-07-28 20:04:09
=result        ok
=elapsed       0.001338
=case          vehicle_SUITE:boarding_passenger_below_capacity_case
=logfile       vehicle_suite.boarding_passenger_below_capacity_case.html
=started       2016-07-28 20:04:09
=ended         2016-07-28 20:04:09
=result        ok
=elapsed       0.001195
=case          vehicle_SUITE:next_stop_reached_case
=logfile       vehicle_suite.next_stop_reached_case.html
=started       2016-07-28 20:04:09
=ended         2016-07-28 20:04:09
=result        ok
=elapsed       0.001714
=case          vehicle_SUITE:next_stop_not_reached_case
=logfile       vehicle_suite.next_stop_not_reached_case.html
=started       2016-07-28 20:04:09
=ended         2016-07-28 20:04:09
=result        ok
=elapsed       0.001742
=case          vehicle_SUITE:target_stop_reached_case
=logfile       vehicle_suite.target_stop_reached_case.html
=started       2016-07-28 20:04:09
=ended         2016-07-28 20:04:09
=result        ok
=elapsed       0.002813
=case          vehicle_SUITE:increment_boarding_passenger_case
=logfile       vehicle_suite.increment_boarding_passenger_case.html
=started       2016-07-28 20:04:09
=ended         2016-07-28 20:04:09
=result        ok
=elapsed       0.001283
=case          vehicle_SUITE:new_time_not_driving_case
=logfile       vehicle_suite.new_time_not_driving_case.html
=started       2016-07-28 20:04:09
=ended         2016-07-28 20:04:09
=result        ok
=elapsed       8.71e-4
=case          ct_framework:end_per_suite
=logfile       ct_framework.end_per_suite.131.html
=group_props   [{suite,vehicle_SUITE}]
=started       2016-07-28 20:04:09
=ended         2016-07-28 20:04:09
=result        ok
=elapsed       0.0
=group_time    0.317s
=== TEST COMPLETE, 22 ok, 1 failed of 23 test cases

=finished      2016-07-28 20:04:09
=failed        1
=successful    22
=user_skipped  0
=auto_skipped  0
