=== Suite started at 2016-07-29 06:50:57
=== Starting test, 23 test cases
=cases         23
                                                                                run_test_case_eval1,
                                                                                1053},
                                                                               {test_server,
                                                                                run_test_case_eval,
                                                                                985}]
=== *** FAILED test case 10 of 23 ***
=case          ct_framework:end_per_suite
=logfile       ct_framework.end_per_suite.258.html
=group_props   [{suite,public_transport_SUITE}]
=started       2016-07-29 06:51:08
=ended         2016-07-29 06:51:08
=result        ok
=elapsed       0.0
=group_time    10.072s
=case          ct_framework:init_per_suite
=logfile       ct_framework.init_per_suite.322.html
=group_props   [{suite,stop_SUITE}]
=started       2016-07-29 06:51:08
=ended         2016-07-29 06:51:08
=result        ok
=elapsed       0.0
=case          stop_SUITE:passenger_check_in_case
=logfile       stop_suite.passenger_check_in_case.html
=started       2016-07-29 06:51:08
=ended         2016-07-29 06:51:08
=result        ok
=elapsed       8.15e-4
=case          stop_SUITE:passenger_check_out_case
=logfile       stop_suite.passenger_check_out_case.html
=started       2016-07-29 06:51:08
=ended         2016-07-29 06:51:08
=result        ok
=elapsed       0.003585
=case          stop_SUITE:vehicle_check_in_case
=logfile       stop_suite.vehicle_check_in_case.html
=started       2016-07-29 06:51:08
=ended         2016-07-29 06:51:08
=result        ok
=elapsed       0.001746
=case          stop_SUITE:vehicle_check_out_case
=logfile       stop_suite.vehicle_check_out_case.html
=started       2016-07-29 06:51:08
=ended         2016-07-29 06:51:08
=result        ok
=elapsed       0.003068
=case          stop_SUITE:invalid_vehicle_check_out_case
=logfile       stop_suite.invalid_vehicle_check_out_case.html
=started       2016-07-29 06:51:08
=ended         2016-07-29 06:51:08
=result        ok
=elapsed       5.13e-4
=case          ct_framework:end_per_suite
=logfile       ct_framework.end_per_suite.195.html
=group_props   [{suite,stop_SUITE}]
=started       2016-07-29 06:51:08
=ended         2016-07-29 06:51:08
=result        ok
=elapsed       0.0
=group_time    0.217s
=case          ct_framework:init_per_suite
=logfile       ct_framework.init_per_suite.259.html
=group_props   [{suite,vehicle_SUITE}]
=started       2016-07-29 06:51:08
=ended         2016-07-29 06:51:08
=result        ok
=elapsed       1.0e-6
=case          vehicle_SUITE:checkin_ok_case
=logfile       vehicle_suite.checkin_ok_case.html
=started       2016-07-29 06:51:08
=ended         2016-07-29 06:51:08
=result        ok
=elapsed       6.79e-4
=case          vehicle_SUITE:boarding_passenger_capacity_reached_case
=logfile       vehicle_suite.boarding_passenger_capacity_reached_case.html
=started       2016-07-29 06:51:08
=ended         2016-07-29 06:51:08
=result        ok
=elapsed       0.001075
=case          vehicle_SUITE:boarding_passenger_below_capacity_case
=logfile       vehicle_suite.boarding_passenger_below_capacity_case.html
=started       2016-07-29 06:51:08
=ended         2016-07-29 06:51:08
=result        ok
=elapsed       0.001288
=case          vehicle_SUITE:next_stop_reached_case
=logfile       vehicle_suite.next_stop_reached_case.html
=started       2016-07-29 06:51:08
=ended         2016-07-29 06:51:08
=result        ok
=elapsed       0.001784
=case          vehicle_SUITE:next_stop_not_reached_case
=logfile       vehicle_suite.next_stop_not_reached_case.html
=started       2016-07-29 06:51:08
=ended         2016-07-29 06:51:08
=result        ok
=elapsed       8.84e-4
=case          vehicle_SUITE:target_stop_reached_case
=logfile       vehicle_suite.target_stop_reached_case.html
=started       2016-07-29 06:51:08
=ended         2016-07-29 06:51:08
=result        ok
=elapsed       0.001865
=case          vehicle_SUITE:increment_boarding_passenger_case
=logfile       vehicle_suite.increment_boarding_passenger_case.html
=started       2016-07-29 06:51:08
=ended         2016-07-29 06:51:08
=result        ok
=elapsed       0.001343
=case          vehicle_SUITE:new_time_not_driving_case
=logfile       vehicle_suite.new_time_not_driving_case.html
=started       2016-07-29 06:51:08
=ended         2016-07-29 06:51:08
=result        ok
=elapsed       5.79e-4
=case          ct_framework:end_per_suite
=logfile       ct_framework.end_per_suite.323.html
=group_props   [{suite,vehicle_SUITE}]
=started       2016-07-29 06:51:08
=ended         2016-07-29 06:51:08
=result        ok
=elapsed       0.0
=group_time    0.350s
=== TEST COMPLETE, 22 ok, 1 failed of 23 test cases

=finished      2016-07-29 06:51:08
=failed        1
=successful    22
=user_skipped  0
=auto_skipped  0
